단어,좌문맥ID,우문맥ID,가중치(단어비용),품사태그,의미분류,종성 유무,읽기,타입,첫 품사,마지막 품사,표현
국화,,,,NNP,*,F,국화,*,*,*,*
봉밀,,,,NNP,*,T,봉밀,*,*,*,*
이고,,,,NNP,*,F,이고,*,*,*,*
동통,,,,NNP,*,T,동통,*,*,*,*
신경포착,,,,NNP,*,T,신경포착,*,*,*,*
근,,,,NNP,*,T,근,*,*,*,*
저백피,,,,NNP,*,F,저백피,*,*,*,*
신경성,,,,NNP,*,T,신경성,*,*,*,*
거풍산,,,,NNP,*,T,거풍산,*,*,*,*
황련해독탕,,,,NNP,*,T,황련해독탕,*,*,*,*
헛구역,,,,NNP,*,T,헛구역,*,*,*,*
대상포진,,,,NNP,*,T,대상포진,*,*,*,*
사선,,,,NNP,*,T,사선,*,*,*,*
약리,,,,NNP,*,F,약리,*,*,*,*
강근골,,,,NNP,*,T,강근골,*,*,*,*
소장기쳬증아,,,,NNP,*,F,소장기쳬증아,*,*,*,*
사하약창이자,,,,NNP,*,F,사하약창이자,*,*,*,*
황보밀,,,,NNP,*,T,황보밀,*,*,*,*
청열약,,,,NNP,*,T,청열약,*,*,*,*
백출,,,,NNP,*,T,백출,*,*,*,*
척추의,,,,NNP,*,F,척추의,*,*,*,*
충돌증후군,,,,NNP,*,T,충돌증후군,*,*,*,*
강심산,,,,NNP,*,T,강심산,*,*,*,*
수동신장,,,,NNP,*,T,수동신장,*,*,*,*
해혈방,,,,NNP,*,T,해혈방,*,*,*,*
정신증,,,,NNP,*,T,정신증,*,*,*,*
거대유두결막염,,,,NNP,*,T,거대유두결막염,*,*,*,*
해구신,,,,NNP,*,T,해구신,*,*,*,*
사상유두,,,,NNP,*,F,사상유두,*,*,*,*
선모,,,,NNP,*,F,선모,*,*,*,*
괄루인,,,,NNP,*,T,괄루인,*,*,*,*
토목향,,,,NNP,*,T,토목향,*,*,*,*
삼룽,,,,NNP,*,T,삼룽,*,*,*,*
부족,,,,NNP,*,T,부족,*,*,*,*
만금소풍탕,,,,NNP,*,T,만금소풍탕,*,*,*,*
기침산,,,,NNP,*,T,기침산,*,*,*,*
구토,,,,NNP,*,F,구토,*,*,*,*
발목의,,,,NNP,*,F,발목의,*,*,*,*
천태오약산,,,,NNP,*,T,천태오약산,*,*,*,*
기상충,,,,NNP,*,T,기상충,*,*,*,*
엉덩이벌림근,,,,NNP,*,T,엉덩이벌림근,*,*,*,*
산후곤권,,,,NNP,*,T,산후곤권,*,*,*,*
물혹,,,,NNP,*,T,물혹,*,*,*,*
염량소자,,,,NNP,*,F,염량소자,*,*,*,*
듯한,,,,NNP,*,T,듯한,*,*,*,*
신기환흇,,,,NNP,*,T,신기환흇,*,*,*,*
목통대안탕,,,,NNP,*,T,목통대안탕,*,*,*,*
삼출성,,,,NNP,*,T,삼출성,*,*,*,*
설사,,,,NNP,*,F,설사,*,*,*,*
뇌간과,,,,NNP,*,F,뇌간과,*,*,*,*
음독병,,,,NNP,*,T,음독병,*,*,*,*
사상,,,,NNP,*,T,사상,*,*,*,*
어깨,,,,NNP,*,F,어깨,*,*,*,*
혈관성파행증,,,,NNP,*,T,혈관성파행증,*,*,*,*
내암,,,,NNP,*,T,내암,*,*,*,*
운동범위,,,,NNP,*,F,운동범위,*,*,*,*
천태오약산슭,,,,NNP,*,T,천태오약산슭,*,*,*,*
턱관절,,,,NNP,*,T,턱관절,*,*,*,*
식상비위증,,,,NNP,*,T,식상비위증,*,*,*,*
구강건조증,,,,NNP,*,T,구강건조증,*,*,*,*
빗장관절,,,,NNP,*,T,빗장관절,*,*,*,*
흉통의,,,,NNP,*,F,흉통의,*,*,*,*
넘다리네갈래근,,,,NNP,*,T,넘다리네갈래근,*,*,*,*
석종유,,,,NNP,*,F,석종유,*,*,*,*
안진,,,,NNP,*,T,안진,*,*,*,*
전호,,,,NNP,*,F,전호,*,*,*,*
대장과,,,,NNP,*,F,대장과,*,*,*,*
보중익기탕가미,,,,NNP,*,F,보중익기탕가미,*,*,*,*
빈모증,,,,NNP,*,T,빈모증,*,*,*,*
쌍패탕,,,,NNP,*,T,쌍패탕,*,*,*,*
황련사백산,,,,NNP,*,T,황련사백산,*,*,*,*
혈증,,,,NNP,*,T,혈증,*,*,*,*
경폐,,,,NNP,*,F,경폐,*,*,*,*
심금오,,,,NNP,*,F,심금오,*,*,*,*
촉사이경,,,,NNP,*,T,촉사이경,*,*,*,*
불편감,,,,NNP,*,T,불편감,*,*,*,*
사냥개,,,,NNP,*,F,사냥개,*,*,*,*
비후성비염,,,,NNP,*,T,비후성비염,*,*,*,*
뒤쪽서랍,,,,NNP,*,T,뒤쪽서랍,*,*,*,*
폐양허증,,,,NNP,*,T,폐양허증,*,*,*,*
고전적,,,,NNP,*,T,고전적,*,*,*,*
천둥이,,,,NNP,*,F,천둥이,*,*,*,*
극돌기촉진,,,,NNP,*,T,극돌기촉진,*,*,*,*
자강,,,,NNP,*,T,자강,*,*,*,*
비만세포,,,,NNP,*,F,비만세포,*,*,*,*
굳은살,,,,NNP,*,T,굳은살,*,*,*,*
비세균성,,,,NNP,*,T,비세균성,*,*,*,*
취급,,,,NNP,*,T,취급,*,*,*,*
자신경,,,,NNP,*,T,자신경,*,*,*,*
담음어조,,,,NNP,*,F,담음어조,*,*,*,*
비해분청음,,,,NNP,*,T,비해분청음,*,*,*,*
지속적,,,,NNP,*,T,지속적,*,*,*,*
협착성,,,,NNP,*,T,협착성,*,*,*,*
외감,,,,NNP,*,T,외감,*,*,*,*
조경종옥탕,,,,NNP,*,T,조경종옥탕,*,*,*,*
신기환,,,,NNP,*,T,신기환,*,*,*,*
근염,,,,NNP,*,T,근염,*,*,*,*
안구충혈,,,,NNP,*,T,안구충혈,*,*,*,*
목과,,,,NNP,*,F,목과,*,*,*,*
과루계지탕,,,,NNP,*,T,과루계지탕,*,*,*,*
축시물레이션,,,,NNP,*,T,축시물레이션,*,*,*,*
외한,,,,NNP,*,T,외한,*,*,*,*
무지외반증,,,,NNP,*,T,무지외반증,*,*,*,*
저항을,,,,NNP,*,T,저항을,*,*,*,*
스위스볼을,,,,NNP,*,T,스위스볼을,*,*,*,*
승양익기탕,,,,NNP,*,T,승양익기탕,*,*,*,*
소복경만,,,,NNP,*,T,소복경만,*,*,*,*
가성,,,,NNP,*,T,가성,*,*,*,*
접촉광과민증,,,,NNP,*,T,접촉광과민증,*,*,*,*
내측상과염,,,,NNP,*,T,내측상과염,*,*,*,*
자궁연약,,,,NNP,*,T,자궁연약,*,*,*,*
절박감,,,,NNP,*,T,절박감,*,*,*,*
가미소요산의,,,,NNP,*,F,가미소요산의,*,*,*,*
자연면역,,,,NNP,*,T,자연면역,*,*,*,*
고기조위탕,,,,NNP,*,T,고기조위탕,*,*,*,*
육혈,,,,NNP,*,T,육혈,*,*,*,*
양약,,,,NNP,*,T,양약,*,*,*,*
마황,,,,NNP,*,T,마황,*,*,*,*
정신분열증과,,,,NNP,*,F,정신분열증과,*,*,*,*
조협,,,,NNP,*,T,조협,*,*,*,*
형태학적,,,,NNP,*,T,형태학적,*,*,*,*
피부염,,,,NNP,*,T,피부염,*,*,*,*
감수천일환,,,,NNP,*,T,감수천일환,*,*,*,*
공간,,,,NNP,*,T,공간,*,*,*,*
만성소화불량,,,,NNP,*,T,만성소화불량,*,*,*,*
자궁출혈의형태,,,,NNP,*,F,자궁출혈의형태,*,*,*,*
방풍,,,,NNP,*,T,방풍,*,*,*,*
손목관절,,,,NNP,*,T,손목관절,*,*,*,*
화습약,,,,NNP,*,T,화습약,*,*,*,*
형방지황탕,,,,NNP,*,T,형방지황탕,*,*,*,*
근력강화,,,,NNP,*,F,근력강화,*,*,*,*
삼출액,,,,NNP,*,T,삼출액,*,*,*,*
일광화상,,,,NNP,*,T,일광화상,*,*,*,*
가동기법,,,,NNP,*,T,가동기법,*,*,*,*
압박골절,,,,NNP,*,T,압박골절,*,*,*,*
강화지황탕,,,,NNP,*,T,강화지황탕,*,*,*,*
구련,,,,NNP,*,T,구련,*,*,*,*
고정테이핑,,,,NNP,*,T,고정테이핑,*,*,*,*
감별진단,,,,NNP,*,T,감별진단,*,*,*,*
유기노,,,,NNP,*,F,유기노,*,*,*,*
조조강직,,,,NNP,*,T,조조강직,*,*,*,*
해역병,,,,NNP,*,T,해역병,*,*,*,*
농포성,,,,NNP,*,T,농포성,*,*,*,*
습열증긴,,,,NNP,*,T,습열증긴,*,*,*,*
혈관운동성비염,,,,NNP,*,T,혈관운동성비염,*,*,*,*
림프부종,,,,NNP,*,T,림프부종,*,*,*,*
혈부축어탕지출환,,,,NNP,*,T,혈부축어탕지출환,*,*,*,*
산조인탕,,,,NNP,*,T,산조인탕,*,*,*,*
만성중이염과,,,,NNP,*,F,만성중이염과,*,*,*,*
목통,,,,NNP,*,T,목통,*,*,*,*
과면증,,,,NNP,*,T,과면증,*,*,*,*
육계,,,,NNP,*,F,육계,*,*,*,*
무릎뼈,,,,NNP,*,F,무릎뼈,*,*,*,*
점진적,,,,NNP,*,T,점진적,*,*,*,*
마전자,,,,NNP,*,F,마전자,*,*,*,*
안정화운동,,,,NNP,*,T,안정화운동,*,*,*,*
경조,,,,NNP,*,F,경조,*,*,*,*
심허연관처방,,,,NNP,*,T,심허연관처방,*,*,*,*
가미십전탕,,,,NNP,*,T,가미십전탕,*,*,*,*
결핍,,,,NNP,*,T,결핍,*,*,*,*
맥문동원지산,,,,NNP,*,T,맥문동원지산,*,*,*,*
비정형성,,,,NNP,*,T,비정형성,*,*,*,*
상완신경총,,,,NNP,*,T,상완신경총,*,*,*,*
소풍산,,,,NNP,*,T,소풍산,*,*,*,*
초두구,,,,NNP,*,F,초두구,*,*,*,*
머릿속병터,,,,NNP,*,F,머릿속병터,*,*,*,*
소계,,,,NNP,*,F,소계,*,*,*,*
식이와,,,,NNP,*,F,식이와,*,*,*,*
이상행동,,,,NNP,*,T,이상행동,*,*,*,*
관절가동,,,,NNP,*,T,관절가동,*,*,*,*
희렴,,,,NNP,*,T,희렴,*,*,*,*
인체의,,,,NNP,*,F,인체의,*,*,*,*
모지측수근관절굴곡근,,,,NNP,*,T,모지측수근관절굴곡근,*,*,*,*
망치손가락,,,,NNP,*,T,망치손가락,*,*,*,*
인삼백하오관중탕,,,,NNP,*,T,인삼백하오관중탕,*,*,*,*
국민건강영양조사,,,,NNP,*,F,국민건강영양조사,*,*,*,*
폐기쇠절증,,,,NNP,*,T,폐기쇠절증,*,*,*,*
패독산,,,,NNP,*,T,패독산,*,*,*,*
소자강기탕,,,,NNP,*,T,소자강기탕,*,*,*,*
상기도,,,,NNP,*,F,상기도,*,*,*,*
에너지로,,,,NNP,*,F,에너지로,*,*,*,*
백과,,,,NNP,*,F,백과,*,*,*,*
폐렴,,,,NNP,*,T,폐렴,*,*,*,*
신산후,,,,NNP,*,F,신산후,*,*,*,*
왕긍당,,,,NNP,*,T,왕긍당,*,*,*,*
상견갑신경포착,,,,NNP,*,T,상견갑신경포착,*,*,*,*
위완통,,,,NNP,*,T,위완통,*,*,*,*
조갑진균증,,,,NNP,*,T,조갑진균증,*,*,*,*
1,,,,NNP,*,T,1,*,*,*,*
황매목,,,,NNP,*,T,황매목,*,*,*,*
아형에,,,,NNP,*,F,아형에,*,*,*,*
와인버그,,,,NNP,*,F,와인버그,*,*,*,*
자소엽,,,,NNP,*,T,자소엽,*,*,*,*
통증유형,,,,NNP,*,T,통증유형,*,*,*,*
오수유부자이중탕,,,,NNP,*,T,오수유부자이중탕,*,*,*,*
망초,,,,NNP,*,F,망초,*,*,*,*
목삠,,,,NNP,*,T,목삠,*,*,*,*
어혈,,,,NNP,*,T,어혈,*,*,*,*
조담증,,,,NNP,*,T,조담증,*,*,*,*
대자석,,,,NNP,*,T,대자석,*,*,*,*
선조,,,,NNP,*,F,선조,*,*,*,*
혈수,,,,NNP,*,F,혈수,*,*,*,*
청심연자탕,,,,NNP,*,T,청심연자탕,*,*,*,*
조각자,,,,NNP,*,F,조각자,*,*,*,*
엉덩관절,,,,NNP,*,T,엉덩관절,*,*,*,*
월경이상,,,,NNP,*,T,월경이상,*,*,*,*
잠재성통,,,,NNP,*,T,잠재성통,*,*,*,*
견관절염,,,,NNP,*,T,견관절염,*,*,*,*
수오등,,,,NNP,*,T,수오등,*,*,*,*
수한범폐증,,,,NNP,*,T,수한범폐증,*,*,*,*
선천성,,,,NNP,*,T,선천성,*,*,*,*
내림프액,,,,NNP,*,T,내림프액,*,*,*,*
기침환자의,,,,NNP,*,F,기침환자의,*,*,*,*
보혈안신탕,,,,NNP,*,T,보혈안신탕,*,*,*,*
자연살해세포,,,,NNP,*,F,자연살해세포,*,*,*,*
신선부익단,,,,NNP,*,T,신선부익단,*,*,*,*
신허수범증,,,,NNP,*,T,신허수범증,*,*,*,*
비만방,,,,NNP,*,T,비만방,*,*,*,*
건염,,,,NNP,*,T,건염,*,*,*,*
소리나는,,,,NNP,*,T,소리나는,*,*,*,*
적소두,,,,NNP,*,F,적소두,*,*,*,*
만경풍,,,,NNP,*,T,만경풍,*,*,*,*
근육,,,,NNP,*,T,근육,*,*,*,*
외상후,,,,NNP,*,F,외상후,*,*,*,*
배뇨통,,,,NNP,*,T,배뇨통,*,*,*,*
하엽,,,,NNP,*,T,하엽,*,*,*,*
강활속단탕가미,,,,NNP,*,F,강활속단탕가미,*,*,*,*
위치에,,,,NNP,*,F,위치에,*,*,*,*
발백선,,,,NNP,*,T,발백선,*,*,*,*
폐경전후기,,,,NNP,*,F,폐경전후기,*,*,*,*
학슬,,,,NNP,*,T,학슬,*,*,*,*
온담탕드,,,,NNP,*,F,온담탕드,*,*,*,*
하복통,,,,NNP,*,T,하복통,*,*,*,*
동과자,,,,NNP,*,F,동과자,*,*,*,*
산도,,,,NNP,*,F,산도,*,*,*,*
자석,,,,NNP,*,T,자석,*,*,*,*
기혈양허와,,,,NNP,*,F,기혈양허와,*,*,*,*
노강,,,,NNP,*,T,노강,*,*,*,*
황련지황탕,,,,NNP,*,T,황련지황탕,*,*,*,*
진동,,,,NNP,*,T,진동,*,*,*,*
상완이두근,,,,NNP,*,T,상완이두근,*,*,*,*
해만,,,,NNP,*,T,해만,*,*,*,*
양명병,,,,NNP,*,T,양명병,*,*,*,*
급성자,,,,NNP,*,F,급성자,*,*,*,*
소청룡탕,,,,NNP,*,T,소청룡탕,*,*,*,*
마사지,,,,NNP,*,F,마사지,*,*,*,*
위한,,,,NNP,*,T,위한,*,*,*,*
부자이중탕,,,,NNP,*,T,부자이중탕,*,*,*,*
이묘산,,,,NNP,*,T,이묘산,*,*,*,*
신경펩티드,,,,NNP,*,F,신경펩티드,*,*,*,*
복명,,,,NNP,*,T,복명,*,*,*,*
보허생화탕,,,,NNP,*,T,보허생화탕,*,*,*,*
신농씨,,,,NNP,*,F,신농씨,*,*,*,*
주위골절,,,,NNP,*,T,주위골절,*,*,*,*
부고환염,,,,NNP,*,T,부고환염,*,*,*,*
반창병,,,,NNP,*,T,반창병,*,*,*,*
컬운동,,,,NNP,*,T,컬운동,*,*,*,*
실조증,,,,NNP,*,T,실조증,*,*,*,*
질탈출증,,,,NNP,*,T,질탈출증,*,*,*,*
혀통증,,,,NNP,*,T,혀통증,*,*,*,*
전신부종,,,,NNP,*,T,전신부종,*,*,*,*
향유산,,,,NNP,*,T,향유산,*,*,*,*
이관질환,,,,NNP,*,T,이관질환,*,*,*,*
염,,,,NNP,*,T,염,*,*,*,*
간양화풍증,,,,NNP,*,T,간양화풍증,*,*,*,*
안쪽번짐,,,,NNP,*,T,안쪽번짐,*,*,*,*
초오,,,,NNP,*,F,초오,*,*,*,*
쪼그려앉기,,,,NNP,*,F,쪼그려앉기,*,*,*,*
치풍제,,,,NNP,*,F,치풍제,*,*,*,*
대극,,,,NNP,*,T,대극,*,*,*,*
비증,,,,NNP,*,T,비증,*,*,*,*
개울화담탕,,,,NNP,*,T,개울화담탕,*,*,*,*
임균,,,,NNP,*,T,임균,*,*,*,*
이급,,,,NNP,*,T,이급,*,*,*,*
반달연골파열,,,,NNP,*,T,반달연골파열,*,*,*,*
젖분비,,,,NNP,*,F,젖분비,*,*,*,*
프로스타글란딘,,,,NNP,*,T,프로스타글란딘,*,*,*,*
청피,,,,NNP,*,F,청피,*,*,*,*
하출보심탕,,,,NNP,*,T,하출보심탕,*,*,*,*
이환,,,,NNP,*,T,이환,*,*,*,*
스트레스,,,,NNP,*,F,스트레스,*,*,*,*
외상,,,,NNP,*,T,외상,*,*,*,*
동청,,,,NNP,*,T,동청,*,*,*,*
신기허증,,,,NNP,*,T,신기허증,*,*,*,*
영양각,,,,NNP,*,T,영양각,*,*,*,*
염발음,,,,NNP,*,T,염발음,*,*,*,*
연자소간탕,,,,NNP,*,T,연자소간탕,*,*,*,*
심혈허증,,,,NNP,*,T,심혈허증,*,*,*,*
활혈제,,,,NNP,*,F,활혈제,*,*,*,*
짜증,,,,NNP,*,T,짜증,*,*,*,*
태동,,,,NNP,*,T,태동,*,*,*,*
행기향소산,,,,NNP,*,T,행기향소산,*,*,*,*
감맥대조탕삼령백출산,,,,NNP,*,T,감맥대조탕삼령백출산,*,*,*,*
배란,,,,NNP,*,T,배란,*,*,*,*
간기울결증,,,,NNP,*,T,간기울결증,*,*,*,*
자화지정,,,,NNP,*,T,자화지정,*,*,*,*
소화기질환,,,,NNP,*,T,소화기질환,*,*,*,*
합개,,,,NNP,*,F,합개,*,*,*,*
과루,,,,NNP,*,F,과루,*,*,*,*
식방풍,,,,NNP,*,T,식방풍,*,*,*,*
뼈괴사,,,,NNP,*,F,뼈괴사,*,*,*,*
전정신경염,,,,NNP,*,T,전정신경염,*,*,*,*
담종,,,,NNP,*,T,담종,*,*,*,*
생물학적,,,,NNP,*,T,생물학적,*,*,*,*
폐음허증,,,,NNP,*,T,폐음허증,*,*,*,*
발목에,,,,NNP,*,F,발목에,*,*,*,*
좌탄우탄,,,,NNP,*,T,좌탄우탄,*,*,*,*
다리통증,,,,NNP,*,T,다리통증,*,*,*,*
구자,,,,NNP,*,F,구자,*,*,*,*
냉증치료,,,,NNP,*,F,냉증치료,*,*,*,*
조열병,,,,NNP,*,T,조열병,*,*,*,*
양허,,,,NNP,*,F,양허,*,*,*,*
빈소산,,,,NNP,*,T,빈소산,*,*,*,*
구강편평태선,,,,NNP,*,T,구강편평태선,*,*,*,*
해송자,,,,NNP,*,F,해송자,*,*,*,*
상부관절순병변,,,,NNP,*,T,상부관절순병변,*,*,*,*
사인,,,,NNP,*,T,사인,*,*,*,*
여로,,,,NNP,*,F,여로,*,*,*,*
인삼관계부자탕,,,,NNP,*,T,인삼관계부자탕,*,*,*,*
사상체질,,,,NNP,*,T,사상체질,*,*,*,*
윤활집,,,,NNP,*,T,윤활집,*,*,*,*
노회,,,,NNP,*,F,노회,*,*,*,*
태음병,,,,NNP,*,T,태음병,*,*,*,*
상표초,,,,NNP,*,F,상표초,*,*,*,*
사원자,,,,NNP,*,F,사원자,*,*,*,*
어루러기,,,,NNP,*,F,어루러기,*,*,*,*
탁리소독음,,,,NNP,*,T,탁리소독음,*,*,*,*
순균열,,,,NNP,*,T,순균열,*,*,*,*
단삼,,,,NNP,*,T,단삼,*,*,*,*
포의불하,,,,NNP,*,F,포의불하,*,*,*,*
은박,,,,NNP,*,T,은박,*,*,*,*
순종,,,,NNP,*,T,순종,*,*,*,*
비음허증이,,,,NNP,*,F,비음허증이,*,*,*,*
발병,,,,NNP,*,T,발병,*,*,*,*
혈갈,,,,NNP,*,T,혈갈,*,*,*,*
